codigo,nome,descricao,compatibilidade,marca,categoriaSistema,fornecedor
182353,"GUIA / BORRACHA / COXIM / SANFONA / COIFA","GUIA / BORRACHA / COXIM / SANFONA / COIFA","GUIA / BORRACHA / COXIM / SANFONA / COIFA",IRON,"Borrachas/Buchas",MOTOCICLO
182335,"GUIA COR TRANS CRF 230 TRAS","GUIA COR TRANS CRF 230 TRAS","GUIA COR TRANS CRF 230 TRAS",IRON,"Geral",MOTOCICLO
182329,"GUIA COR TRANS XR 250 XRE 300 DIANT","GUIA COR TRANS XR 250 XRE 300 DIANT","GUIA COR TRANS XR 250 XRE 300 DIANT",IRON,"Geral",MOTOCICLO
182337,"GUIA COR TRANS. XLR/NX 125/150","GUIA COR TRANS. XLR/NX 125/150","GUIA COR TRANS. XLR/NX 125/150",IRON,"Geral",MOTOCICLO
182347,"GUIA COR TRANS YBR 125 09/16 BORRACHA","GUIA COR TRANS YBR 125 09/16 BORRACHA","GUIA COR TRANS YBR 125 09/16 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
182339,"GUIA COR TRANS YES 125 BORRACHA","GUIA COR TRANS YES 125 BORRACHA","GUIA COR TRANS YES 125 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
182341,"GUIA COR TRANS. PHOENIX 50","GUIA COR TRANS. PHOENIX 50","GUIA COR TRANS. PHOENIX 50",IRON,"Geral",MOTOCICLO
182351,"GUIA COR TRANS. CG 150 09/15 BORRACHA","GUIA COR TRANS. CG 150 09/15 BORRACHA","GUIA COR TRANS. CG 150 09/15 BORRACHA",IRON,"Borrachas/Buchas",MOTOCICLO
182333,"GUIA COR TRANS. XR 250/XRE 300","GUIA COR TRANS. XR 250/XRE 300","GUIA COR TRANS. XR 250/XRE 300",IRON,"Geral",MOTOCICLO
185347,"GUIA COR TRANS. BIZ 100/125 99/10","GUIA COR TRANS. BIZ 100/125 99/10","GUIA COR TRANS. BIZ 100/125 99/10",IRON,"Geral",MOTOCICLO
185318,"GUIA COR TRANS. CG 125 00/08","GUIA COR TRANS. CG 125 00/08","GUIA COR TRANS. CG 125 00/08",IRON,"Geral",MOTOCICLO
182327,"GUIA COR TRANS. JET 50","GUIA COR TRANS. JET 50","GUIA COR TRANS. JET 50",IRON,"Geral",MOTOCICLO
185291,"BORRACHA BAGAG. XTZ 150 CROSSER","BORRACHA BAGAG. XTZ 150 CROSSER","BORRACHA BAGAG. XTZ 150 CROSSER",IRON,"Borrachas/Buchas",MOTOCICLO
202883,"COXIM PROTETOR ESC CG 125/150 RED","COXIM PROTETOR ESC CG 125/150 RED","COXIM PROTETOR ESC CG 125/150 RED",IRON,"Borrachas/Buchas",MOTOCICLO
176313,"BORRACHA SUPORTE PAINEL CG 125/150","BORRACHA SUPORTE PAINEL CG 125/150","BORRACHA SUPORTE PAINEL CG 125/150",IRON,"Borrachas/Buchas",MOTOCICLO
188368,"COXIM PARALAMA D CG 150","COXIM PARALAMA D CG 150","COXIM PARALAMA D CG 150",IRON,"Borrachas/Buchas",MOTOCICLO
188372,"COXIM SUP. PAINEL CG 150","COXIM SUP. PAINEL CG 150","COXIM SUP. PAINEL CG 150",IRON,"Borrachas/Buchas",MOTOCICLO
188370,"BORRACHA T LAT CG 125/150/160 RED","BORRACHA T LAT CG 125/150/160 RED","BORRACHA T LAT CG 125/150/160 RED",IRON,"Borrachas/Buchas",MOTOCICLO
188376,"BORRACHA ESTRIBO JET 50 PAR","BORRACHA ESTRIBO JET 50 PAR","BORRACHA ESTRIBO JET 50 PAR",IRON,"Borrachas/Buchas",MOTOCICLO
188392,"SANFONA NX/XR 200 24D PT","SANFONA NX/XR 200 24D PT","SANFONA NX/XR 200 24D PT",IRON,"Borrachas/Buchas",MOTOCICLO
188388,"SANFONA XLR NXR 125/150 18D PRETA","SANFONA XLR NXR 125/150 18D PRETA","SANFONA XLR NXR 125/150 18D PRETA",IRON,"Borrachas/Buchas",MOTOCICLO
188404,"SANFONA XR 250 NX 400 32D","SANFONA XR 250 NX 400 32D","SANFONA XR 250 NX 400 32D",IRON,"Borrachas/Buchas",MOTOCICLO
188397,"SANFONA CG 150 09 13D PRETA PAR","SANFONA CG 150 09 13D PRETA PAR","SANFONA CG 150 09 13D PRETA PAR",IRON,"Borrachas/Buchas",MOTOCICLO
188390,"SANFONA CG 125/150 11D PRETA","SANFONA CG 125/150 11D PRETA","SANFONA CG 125/150 11D PRETA",IRON,"Borrachas/Buchas",MOTOCICLO
188399,"SANFONA NXR 150 09 21D PRETA","SANFONA NXR 150 09 21D PRETA","SANFONA NXR 150 09 21D PRETA",IRON,"Borrachas/Buchas",MOTOCICLO
188380,"COIFA HOMOCINÉTICA QUADRIC. FOURTRAX 420 08/13","COIFA HOMOCINÉTICA QUADRIC. FOURTRAX 420 08/13","COIFA HOMOCINÉTICA QUADRIC. FOURTRAX 420 08/13",IRON,"Geral",MOTOCICLO
188395,"COXIM PROTETOR ESC NXR 150/160 REDONDO","COXIM PROTETOR ESC NXR 150/160 REDONDO","COXIM PROTETOR ESC NXR 150/160 REDONDO",IRON,"Borrachas/Buchas",MOTOCICLO
188378,"BORRACHA ESTRIBO JET PHOENIX GOLD 50 PAR","BORRACHA ESTRIBO JET PHOENIX GOLD 50 PAR","BORRACHA ESTRIBO JET PHOENIX GOLD 50 PAR",IRON,"Borrachas/Buchas",MOTOCICLO
188374,"BORRACHA ESTRIBO CG 125/150 PAR","BORRACHA ESTRIBO CG 125/150 PAR","BORRACHA ESTRIBO CG 125/150 PAR",IRON,"Borrachas/Buchas",MOTOCICLO
188386,"BORRACHA BANCO CG 125/150 09/15 POP 100 QUADRADA","BORRACHA BANCO CG 125/150 09/15 POP 100 QUADRADA","BORRACHA BANCO CG 125/150 09/15 POP 100 QUADRADA",IRON,"Borrachas/Buchas",MOTOCICLO
188406,"BORRACHA BANCO POP 100/110I QUADRADA","BORRACHA BANCO POP 100/110I QUADRADA","BORRACHA BANCO POP 100/110I QUADRADA",IRON,"Borrachas/Buchas",MOTOCICLO
188401,"BORRACHA ALÇA BANCO JET 50/50 X 125 X ESQ","BORRACHA ALÇA BANCO JET 50/50 X 125 X ESQ","BORRACHA ALÇA BANCO JET 50/50 X 125 X ESQ",IRON,"Borrachas/Buchas",MOTOCICLO
188365,"BORRACHA ALÇA BANCO JET 50/50 X 125 X DIR","BORRACHA ALÇA BANCO JET 50/50 X 125 X DIR","BORRACHA ALÇA BANCO JET 50/50 X 125 X DIR",IRON,"Borrachas/Buchas",MOTOCICLO
122473,"117","117","117",IRON,"Geral",MOTOCICLO
119804,"BORRACHA / BANCO / APARA BARRO / GUIA / PROTETOR","BORRACHA / BANCO / APARA BARRO / GUIA / PROTETOR","BORRACHA / BANCO / APARA BARRO / GUIA / PROTETOR",IRON,"Borrachas/Buchas",MOTOCICLO
188383,"BORRACHA T LAT YBR 125 QUADRADO","BORRACHA T LAT YBR 125 QUADRADO","BORRACHA T LAT YBR 125 QUADRADO",IRON,"Borrachas/Buchas",MOTOCICLO
200806,"BANCO JET 50 50 X/125 X","BANCO JET 50 50 X/125 X","BANCO JET 50 50 X/125 X",IRON,"Banco/Proteção",MOTOCICLO
200817,"CAPA TÉRMICA NYLON","CAPA TÉRMICA NYLON","CAPA TÉRMICA NYLON",IRON,"Geral",MOTOCICLO
200809,"BIZ 100/125/JET 50","BIZ 100/125/JET 50","BIZ 100/125/JET 50",IRON,"Geral",MOTOCICLO
200819,"CG 125/150/160","CG 125/150/160","CG 125/150/160",IRON,"Geral",MOTOCICLO
200815,"BANCO PHOENIX GOLD 50","BANCO PHOENIX GOLD 50","BANCO PHOENIX GOLD 50",IRON,"Banco/Proteção",MOTOCICLO
200813,"POP 110I","POP 110I","POP 110I",IRON,"Geral",MOTOCICLO
188408,"APARA BARRO GRANDE C/ SÍMBOLO HONDA","APARA BARRO GRANDE C/ SÍMBOLO HONDA","APARA BARRO GRANDE C/ SÍMBOLO HONDA",IRON,"Banco/Proteção",MOTOCICLO
8689,"APARA BARRO MEDIO C/ SÍMBOLO HONDA","APARA BARRO MEDIO C/ SÍMBOLO HONDA","APARA BARRO MEDIO C/ SÍMBOLO HONDA",IRON,"Banco/Proteção",MOTOCICLO
176314,"APARA BARRO GRANDE C/ SIMBOLO HONDA","APARA BARRO GRANDE C/ SIMBOLO HONDA","APARA BARRO GRANDE C/ SIMBOLO HONDA",IRON,"Banco/Proteção",MOTOCICLO
188236,"APARA BARRO NXR 125/150/160 GRANDE C/ SIMBOLO HONDA","APARA BARRO NXR 125/150/160 GRANDE C/ SIMBOLO HONDA","APARA BARRO NXR 125/150/160 GRANDE C/ SIMBOLO HONDA",IRON,"Banco/Proteção",MOTOCICLO
120478,"APARA BARRO GRANDE C/SIMBOLO","APARA BARRO GRANDE C/SIMBOLO","APARA BARRO GRANDE C/SIMBOLO",IRON,"Banco/Proteção",MOTOCICLO
27387,"GUIA COM. CBX XR 250/CB XRE 300","GUIA COM. CBX XR 250/CB XRE 300","GUIA COM. CBX XR 250/CB XRE 300",IRON,"Geral",MOTOCICLO
27391,"GUIA COM. CG/NXR 160 XRE 190","GUIA COM. CG/NXR 160 XRE 190","GUIA COM. CG/NXR 160 XRE 190",IRON,"Geral",MOTOCICLO
182283,"GUIA COM. YS 250 FAZER XTZ 250 LANDER","GUIA COM. YS 250 FAZER XTZ 250 LANDER","GUIA COM. YS 250 FAZER XTZ 250 LANDER",IRON,"Geral",MOTOCICLO
27407,"GUIA COM. YS 150 FAZER XTZ 150 CROSSER","GUIA COM. YS 150 FAZER XTZ 150 CROSSER","GUIA COM. YS 150 FAZER XTZ 150 CROSSER",IRON,"Geral",MOTOCICLO
121913,"TENSOR COM. CBX/NX XR 200","TENSOR COM. CBX/NX XR 200","TENSOR COM. CBX/NX XR 200",IRON,"Motor",MOTOCICLO
182287,"GUIA COM CBX/NX/XR CRF 200/230","GUIA COM CBX/NX/XR CRF 200/230","GUIA COM CBX/NX/XR CRF 200/230",IRON,"Geral",MOTOCICLO
27393,"GUIA COM. YBR/XTZ 125 06/08","GUIA COM. YBR/XTZ 125 06/08","GUIA COM. YBR/XTZ 125 06/08",IRON,"Geral",MOTOCICLO
27412,"GUIA COR PARTIDA JET 50/50 X 125 X DIR","GUIA COR PARTIDA JET 50/50 X 125 X DIR","GUIA COR PARTIDA JET 50/50 X 125 X DIR",IRON,"Partida",MOTOCICLO
27411,"GUIA COR PARTIDA JET 50/50 X 125 X ESQ","GUIA COR PARTIDA JET 50/50 X 125 X ESQ","GUIA COR PARTIDA JET 50/50 X 125 X ESQ",IRON,"Partida",MOTOCICLO
27413,"GUIA COM CG 150 04/14 NXR 150 06/14","GUIA COM CG 150 04/14 NXR 150 06/14","GUIA COM CG 150 04/14 NXR 150 06/14",IRON,"Geral",MOTOCICLO
44987,"PROTETOR COR NXR 125 150/160 PT","PROTETOR COR NXR 125 150/160 PT","PROTETOR COR NXR 125 150/160 PT",IRON,"Geral",MOTOCICLO
176457,"PROTETOR COR XLR 125 XRE 300 XR 250","PROTETOR COR XLR 125 XRE 300 XR 250","PROTETOR COR XLR 125 XRE 300 XR 250",IRON,"Geral",MOTOCICLO
185396,"PROTETOR GUIA CORRENTE TRANS CRF 230 TRAS","PROTETOR GUIA CORRENTE TRANS CRF 230 TRAS","PROTETOR GUIA CORRENTE TRANS CRF 230 TRAS",IRON,"Transmissão",MOTOCICLO
27402,"GUIA COM. BIZ 125","GUIA COM. BIZ 125","GUIA COM. BIZ 125",IRON,"Geral",MOTOCICLO
27409,"118","118","118",IRON,"Geral",MOTOCICLO
185403,"PUNHO / ROLDANA / PEDALEIRA / PESO GUIDÃO","PUNHO / ROLDANA / PEDALEIRA / PESO GUIDÃO","PUNHO / ROLDANA / PEDALEIRA / PESO GUIDÃO",IRON,"Guidão/Comandos",MOTOCICLO
185398,"PUNHO BIZ 125 2006 2014 MODELO ORIGINAL","PUNHO BIZ 125 2006 2014 MODELO ORIGINAL","PUNHO BIZ 125 2006 2014 MODELO ORIGINAL",IRON,"Guidão/Comandos",MOTOCICLO
185392,"PUNHO CG 125/150 PVC MOD ORIGINAL","PUNHO CG 125/150 PVC MOD ORIGINAL","PUNHO CG 125/150 PVC MOD ORIGINAL",IRON,"Guidão/Comandos",MOTOCICLO
185399,"PUNHO YBR 125 MOD ORIGINAL","PUNHO YBR 125 MOD ORIGINAL","PUNHO YBR 125 MOD ORIGINAL",IRON,"Guidão/Comandos",MOTOCICLO
185401,"ROLDANA ACEL CG 125/150 14","ROLDANA ACEL CG 125/150 14","ROLDANA ACEL CG 125/150 14",IRON,"Guidão/Comandos",MOTOCICLO
27388,"ROLDANA ACEL YS 150 YBR 125I/150","ROLDANA ACEL YS 150 YBR 125I/150","ROLDANA ACEL YS 150 YBR 125I/150",IRON,"Guidão/Comandos",MOTOCICLO
189137,"ROLDANA ACEL XTZ 125 03/15","ROLDANA ACEL XTZ 125 03/15","ROLDANA ACEL XTZ 125 03/15",IRON,"Guidão/Comandos",MOTOCICLO
185391,"ROLDANA ACEL NXR 160","ROLDANA ACEL NXR 160","ROLDANA ACEL NXR 160",IRON,"Guidão/Comandos",MOTOCICLO
182271,"ROLDANA ACEL CBX CB 300","ROLDANA ACEL CBX CB 300","ROLDANA ACEL CBX CB 300",IRON,"Guidão/Comandos",MOTOCICLO
182273,"PEDALEIRA JET 50 TRAS. ESQ.","PEDALEIRA JET 50 TRAS. ESQ.","PEDALEIRA JET 50 TRAS. ESQ.",IRON,"Pedais",MOTOCICLO
185957,"PEDALEIRA PHOENIX 50 TRAS. ESQ.","PEDALEIRA PHOENIX 50 TRAS. ESQ.","PEDALEIRA PHOENIX 50 TRAS. ESQ.",IRON,"Pedais",MOTOCICLO
185395,"PEDALEIRA PHOENIX 50 TRAS. DIR.","PEDALEIRA PHOENIX 50 TRAS. DIR.","PEDALEIRA PHOENIX 50 TRAS. DIR.",IRON,"Pedais",MOTOCICLO
27390,"PEDALEIRA JET 50 TRAS. DIR","PEDALEIRA JET 50 TRAS. DIR","PEDALEIRA JET 50 TRAS. DIR",IRON,"Pedais",MOTOCICLO
27383,"PEDALEIRA CG 160 CB 250F TRAS DIR","PEDALEIRA CG 160 CB 250F TRAS DIR","PEDALEIRA CG 160 CB 250F TRAS DIR",IRON,"Pedais",MOTOCICLO
27405,"PEDALEIRA CG 160 CB 250F TRAS ESQ","PEDALEIRA CG 160 CB 250F TRAS ESQ","PEDALEIRA CG 160 CB 250F TRAS ESQ",IRON,"Pedais",MOTOCICLO
201966,"PEDALEIRA CBX 200/250 CB 300 ESQ","PEDALEIRA CBX 200/250 CB 300 ESQ","PEDALEIRA CBX 200/250 CB 300 ESQ",IRON,"Pedais",MOTOCICLO
27408,"PEDALEIRA CBX 200/250 CB 300 DIR","PEDALEIRA CBX 200/250 CB 300 DIR","PEDALEIRA CBX 200/250 CB 300 DIR",IRON,"Pedais",MOTOCICLO
27404,"PESO GUIDÃO PCX 150 19/22 VERM. P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 VERM. P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 VERM. P/ PESO INT PAR",IRON,"Guidão/Comandos",MOTOCICLO
27381,"PESO GUIDÃO PCX 150 19/22 CROMADO P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 CROMADO P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 CROMADO P/ PESO INT PAR",IRON,"Guidão/Comandos",MOTOCICLO
185397,"PESO GUIDÃO PCX 150 19/22 AZUL P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 AZUL P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 AZUL P/ PESO INT PAR",IRON,"Guidão/Comandos",MOTOCICLO
27382,"PESO GUIDÃO PCX 150 19/22 PRETO P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 PRETO P/ PESO INT PAR","PESO GUIDÃO PCX 150 19/22 PRETO P/ PESO INT PAR",IRON,"Guidão/Comandos",MOTOCICLO
27380,"PESO GUIDÃO PCX 150 19/22 AZUL C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 AZUL C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 AZUL C/ BUCHA PAR UNIVERSAL",IRON,"Guidão/Comandos",MOTOCICLO
27414,"PESO GUIDÃO PCX 150 19/22 PRETO C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 PRETO C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 PRETO C/ BUCHA PAR UNIVERSAL",IRON,"Guidão/Comandos",MOTOCICLO
27398,"PESO GUIDÃO PCX 150 19/22 VERM. C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 VERM. C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 VERM. C/ BUCHA PAR UNIVERSAL",IRON,"Guidão/Comandos",MOTOCICLO
27385,"DISCO EMBRE. YES/KANATA INTRUDER 125","DISCO EMBRE. YES/KANATA INTRUDER 125","DISCO EMBRE. YES/KANATA INTRUDER 125",IRON,"Freios",MOTOCICLO
27384,"PESO GUIDÃO PCX 150 19/22 DOURADO C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 DOURADO C/ BUCHA PAR UNIVERSAL","PESO GUIDÃO PCX 150 19/22 DOURADO C/ BUCHA PAR UNIVERSAL",IRON,"Guidão/Comandos",MOTOCICLO
27394,"PESO GUIDÃO JET 50/50X/125X PRETO UNI","PESO GUIDÃO JET 50/50X/125X PRETO UNI","PESO GUIDÃO JET 50/50X/125X PRETO UNI",IRON,"Guidão/Comandos",MOTOCICLO
27395,"119","119","119",IRON,"Geral",MOTOCICLO
182275,"TAMPA TANQUE / CONJ. TRAVA","TAMPA TANQUE / CONJ. TRAVA","TAMPA TANQUE / CONJ. TRAVA",IRON,"Ignição/Travas",MOTOCICLO
182285,"TAMPA TANQUE LEAD 110","TAMPA TANQUE LEAD 110","TAMPA TANQUE LEAD 110",IRON,"Geral",MOTOCICLO
185390,"TAMPA TANQUE CG 125 82/94","TAMPA TANQUE CG 125 82/94","TAMPA TANQUE CG 125 82/94",IRON,"Geral",MOTOCICLO
185400,"TAMPA TANQUE CG 125/150 95/13 CROMADA","TAMPA TANQUE CG 125/150 95/13 CROMADA","TAMPA TANQUE CG 125/150 95/13 CROMADA",IRON,"Geral",MOTOCICLO
185402,"TAMPA TANQUE YBR 125 05/YS 250 FAZER/XTZ 250","TAMPA TANQUE YBR 125 05/YS 250 FAZER/XTZ 250","TAMPA TANQUE YBR 125 05/YS 250 FAZER/XTZ 250",IRON,"Geral",MOTOCICLO
119801,"TAMPA TANQUE YBR/XTZ 125 04","TAMPA TANQUE YBR/XTZ 125 04","TAMPA TANQUE YBR/XTZ 125 04",IRON,"Geral",MOTOCICLO
182435,"TAMPA TANQUE YES 125 04/12","TAMPA TANQUE YES 125 04/12","TAMPA TANQUE YES 125 04/12",IRON,"Geral",MOTOCICLO
182433,"TAMPA TAQUE POP 110I","TAMPA TAQUE POP 110I","TAMPA TAQUE POP 110I",IRON,"Geral",MOTOCICLO
182425,"TAMPA TANQUE N-MAX 160","TAMPA TANQUE N-MAX 160","TAMPA TANQUE N-MAX 160",IRON,"Geral",MOTOCICLO
182427,"TAMPA TANQUE JET 50-125X","TAMPA TANQUE JET 50-125X","TAMPA TANQUE JET 50-125X",IRON,"Geral",MOTOCICLO
182431,"TAMPA TANQUE INTRUDER 125","TAMPA TANQUE INTRUDER 125","TAMPA TANQUE INTRUDER 125",IRON,"Geral",MOTOCICLO
182429,"TAMPA TANQUE DAFRA SPEED 150 MAX 125 08","TAMPA TANQUE DAFRA SPEED 150 MAX 125 08","TAMPA TANQUE DAFRA SPEED 150 MAX 125 08",IRON,"Geral",MOTOCICLO
195757,"TAMPA TANQUE CRYPTON 105/115","TAMPA TANQUE CRYPTON 105/115","TAMPA TANQUE CRYPTON 105/115",IRON,"Geral",MOTOCICLO
182437,"TAMPA TANQUE CG/NXR 150/160 15/17","TAMPA TANQUE CG/NXR 150/160 15/17","TAMPA TANQUE CG/NXR 150/160 15/17",IRON,"Geral",MOTOCICLO
201364,"TAMPA TANQUE XTZ 150 CROSSER","TAMPA TANQUE XTZ 150 CROSSER","TAMPA TANQUE XTZ 150 CROSSER",IRON,"Geral",MOTOCICLO
201327,"TAMPA TANQUE PHOENIX/JONNY HYPE 50/110","TAMPA TANQUE PHOENIX/JONNY HYPE 50/110","TAMPA TANQUE PHOENIX/JONNY HYPE 50/110",IRON,"Geral",MOTOCICLO
201331,"TAMPA TANQUE BIZ/DREAM/WEB 100/125","TAMPA TANQUE BIZ/DREAM/WEB 100/125","TAMPA TANQUE BIZ/DREAM/WEB 100/125",IRON,"Geral",MOTOCICLO
201324,"TAMPA TANQUE PCX 150 NC 700X 13/15 ELITE 125 19","TAMPA TANQUE PCX 150 NC 700X 13/15 ELITE 125 19","TAMPA TANQUE PCX 150 NC 700X 13/15 ELITE 125 19",IRON,"Geral",MOTOCICLO
27533,"CONJUNTO TRAVAS XTZ 250 LANDER 05/08","CONJUNTO TRAVAS XTZ 250 LANDER 05/08","CONJUNTO TRAVAS XTZ 250 LANDER 05/08",IRON,"Ignição/Travas",MOTOCICLO
201365,"CONJUNTO TRAVAS YBR 125 06/08","CONJUNTO TRAVAS YBR 125 06/08","CONJUNTO TRAVAS YBR 125 06/08",IRON,"Ignição/Travas",MOTOCICLO
185350,"CONJUNTO TRAVAS YS 250 FAZER 07/10 3 PECAS","CONJUNTO TRAVAS YS 250 FAZER 07/10 3 PECAS","CONJUNTO TRAVAS YS 250 FAZER 07/10 3 PECAS",IRON,"Ignição/Travas",MOTOCICLO
27537,"CONJUNTO TRAVAS YS 250 FAZER 11/15 3 PECAS","CONJUNTO TRAVAS YS 250 FAZER 11/15 3 PECAS","CONJUNTO TRAVAS YS 250 FAZER 11/15 3 PECAS",IRON,"Ignição/Travas",MOTOCICLO
119805,"CONJUNTO TRAVA NXR 150 13/15 4 PECAS","CONJUNTO TRAVA NXR 150 13/15 4 PECAS","CONJUNTO TRAVA NXR 150 13/15 4 PECAS",IRON,"Ignição/Travas",MOTOCICLO
27534,"CONJUNTO TRAVAS JET 50","CONJUNTO TRAVAS JET 50","CONJUNTO TRAVAS JET 50",IRON,"Ignição/Travas",MOTOCICLO
27530,"CONJUNTO TRAVAS CG 125 02/08","CONJUNTO TRAVAS CG 125 02/08","CONJUNTO TRAVAS CG 125 02/08",IRON,"Ignição/Travas",MOTOCICLO
188318,"CONJUNTO TRAVAS CG 150 09/13","CONJUNTO TRAVAS CG 150 09/13","CONJUNTO TRAVAS CG 150 09/13",IRON,"Ignição/Travas",MOTOCICLO
188326,"CONJUNTO TRAVAS CG 150 04/08","CONJUNTO TRAVAS CG 150 04/08","CONJUNTO TRAVAS CG 150 04/08",IRON,"Ignição/Travas",MOTOCICLO
45383,"CONJUNTO TRAVAS BIZ 125 09/17 3 PECAS","CONJUNTO TRAVAS BIZ 125 09/17 3 PECAS","CONJUNTO TRAVAS BIZ 125 09/17 3 PECAS",IRON,"Ignição/Travas",MOTOCICLO
27531,"CONJUNTO TRAVAS CB 300R 4 PECAS","CONJUNTO TRAVAS CB 300R 4 PECAS","CONJUNTO TRAVAS CB 300R 4 PECAS",IRON,"Ignição/Travas",MOTOCICLO
27532,"CONJUNTO TRAVA CG 150 FAN 10/13 2 PECAS","CONJUNTO TRAVA CG 150 FAN 10/13 2 PECAS","CONJUNTO TRAVA CG 150 FAN 10/13 2 PECAS",IRON,"Ignição/Travas",MOTOCICLO
27525,"CONJUNTO TRAVAS NXR 125/150 02/05 4 PECAS","CONJUNTO TRAVAS NXR 125/150 02/05 4 PECAS","CONJUNTO TRAVAS NXR 125/150 02/05 4 PECAS",IRON,"Ignição/Travas",MOTOCICLO
45380,"CONJUNTO TRAVAS NXR 150 06/08 3 PECAS","CONJUNTO TRAVAS NXR 150 06/08 3 PECAS","CONJUNTO TRAVAS NXR 150 06/08 3 PECAS",IRON,"Ignição/Travas",MOTOCICLO
27536,"CONJUNTO TRAVAS XTZ 125 06/08 3 PECAS","CONJUNTO TRAVAS XTZ 125 06/08 3 PECAS","CONJUNTO TRAVAS XTZ 125 06/08 3 PECAS",IRON,"Ignição/Travas",MOTOCICLO
45381,"120","120","120",IRON,"Geral",MOTOCICLO
188314,"CONJ. TRAVA / TRAVA / IGNIÇÃO","CONJ. TRAVA / TRAVA / IGNIÇÃO","CONJ. TRAVA / TRAVA / IGNIÇÃO",IRON,"Ignição",MOTOCICLO
27527,"CONJUNTO TRAVAS CG 125 14/15 2PCS","CONJUNTO TRAVAS CG 125 14/15 2PCS","CONJUNTO TRAVAS CG 125 14/15 2PCS",IRON,"Ignição/Travas",MOTOCICLO
45382,"CONJUNTO TRAVAS CG 125I 16/18 2PCS","CONJUNTO TRAVAS CG 125I 16/18 2PCS","CONJUNTO TRAVAS CG 125I 16/18 2PCS",IRON,"Ignição/Travas",MOTOCICLO
122475,"CONJUNTO TRAVAS CG 125 00/01 5PCS","CONJUNTO TRAVAS CG 125 00/01 5PCS","CONJUNTO TRAVAS CG 125 00/01 5PCS",IRON,"Ignição/Travas",MOTOCICLO
182356,"CONJUNTO TRAVAS CG 125 09/13 3PCS","CONJUNTO TRAVAS CG 125 09/13 3PCS","CONJUNTO TRAVAS CG 125 09/13 3PCS",IRON,"Ignição/Travas",MOTOCICLO
188324,"CONJUNTO TRAVAS CG 150 14/15 3PCS","CONJUNTO TRAVAS CG 150 14/15 3PCS","CONJUNTO TRAVAS CG 150 14/15 3PCS",IRON,"Ignição/Travas",MOTOCICLO
188329,"CONJUNTO TRAVAS CG 150 FAN 14/15 2PCS","CONJUNTO TRAVAS CG 150 FAN 14/15 2PCS","CONJUNTO TRAVAS CG 150 FAN 14/15 2PCS",IRON,"Ignição/Travas",MOTOCICLO
188316,"CONJUNTO TRAVAS CG 160 EX 18/19 3PCS","CONJUNTO TRAVAS CG 160 EX 18/19 3PCS","CONJUNTO TRAVAS CG 160 EX 18/19 3PCS",IRON,"Ignição/Travas",MOTOCICLO
45379,"CONJUNTO TRAVAS CG 160 EX FAN/START 160 16/17 3PCS","CONJUNTO TRAVAS CG 160 EX FAN/START 160 16/17 3PCS","CONJUNTO TRAVAS CG 160 EX FAN/START 160 16/17 3PCS",IRON,"Ignição/Travas",MOTOCICLO
27523,"CONJUNTO TRAVAS CG 160 FAN START 160 18/19 2PCS","CONJUNTO TRAVAS CG 160 FAN START 160 18/19 2PCS","CONJUNTO TRAVAS CG 160 FAN START 160 18/19 2PCS",IRON,"Ignição/Travas",MOTOCICLO
27529,"CONJUNTO TRAVAS CRYPTON 115 2PCS","CONJUNTO TRAVAS CRYPTON 115 2PCS","CONJUNTO TRAVAS CRYPTON 115 2PCS",IRON,"Ignição/Travas",MOTOCICLO
4250,"CONJUNTO TRAVAS NXR 160 15/17 3PCS","CONJUNTO TRAVAS NXR 160 15/17 3PCS","CONJUNTO TRAVAS NXR 160 15/17 3PCS",IRON,"Ignição/Travas",MOTOCICLO
27524,"CONJUNTO TRAVAS NXR 160 18/19 ESDD 3PCS","CONJUNTO TRAVAS NXR 160 18/19 ESDD 3PCS","CONJUNTO TRAVAS NXR 160 18/19 ESDD 3PCS",IRON,"Ignição/Travas",MOTOCICLO
27528,"CONJUNTO TRAVAS POP 100 3PCS","CONJUNTO TRAVAS POP 100 3PCS","CONJUNTO TRAVAS POP 100 3PCS",IRON,"Ignição/Travas",MOTOCICLO
188322,"CONJUNTO TRAVAS NXR 150 09/12 4PCS","CONJUNTO TRAVAS NXR 150 09/12 4PCS","CONJUNTO TRAVAS NXR 150 09/12 4PCS",IRON,"Ignição/Travas",MOTOCICLO
